Country,SiteID,studynumber,Measure_Year,Measure_Month,Latitude,Longitude,Elevation,IGBP_FromPaper,Rs_Norm,LogRs,Pm,Tm,LAI,BD,BS,C/N,CaCO3,CEC,Clay%,Sand%,Silt%,N,PH,GLC2000,GSOC,Rs_Estimate
China,CN-AMN,5113,2004,6,24.75,101.25,2007,ENF,3.076,1.123630052,147.8,19.9,2,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,63.13833,3,2.943266444
China,CN-AMN,5113,2004,7,24.75,101.25,2007,ENF,4.252,1.44738946,201.9,20,2.9,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,63.13833,3,2.961183442
China,CN-AMN,5113,2004,8,24.75,101.25,2007,ENF,4.824,1.573603459,156,20.6,1.2,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,63.13833,3,3.070999258
China,CN-AMN,5113,2004,9,24.75,101.25,2007,ENF,3.382,1.21846725,95.4,18.1,2.6,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,63.13833,3,2.63867791
China,CN-AMN,5113,2004,10,24.75,101.25,2007,ENF,2.072,0.728514324,44.1,15.7,1.7,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,63.13833,3,2.281018377
China,CN-AMN,5113,2004,11,24.75,101.25,2007,ENF,1.358,0.306013029,14.8,12.3,2.799,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,63.13833,3,1.855726011
China,CN-AMN,5113,2004,12,24.75,101.25,2007,ENF,1.104,0.098939948,20.6,8.5,2.1,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,63.13833,3,1.473519858
China,CN-AMN,5113,2005,1,24.75,101.25,2007,ENF,1.067,0.064850972,32,9.6,1.6,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,63.13833,3,1.575248441
China,CN-AMN,5113,2005,2,24.75,101.25,2007,ENF,0.898,-0.107585211,4,14.3,1.6,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,63.13833,3,2.095214637
China,CN-AMN,5113,2005,3,24.75,101.25,2007,ENF,1.857,0.618962282,2.1,13.5,1.6,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,63.13833,3,1.995917811
China,CN-AMN,5113,2005,4,24.75,101.25,2007,ENF,1.372,0.316269529,113.4,18.7,1.6,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,63.13833,3,2.736533573
China,CN-AMN,5113,2005,5,24.75,101.25,2007,ENF,1.58,0.457424847,116.5,21.5,1,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,63.13833,3,3.24340596
China,CN-AMN,5113,2005,6,24.75,101.25,2007,ENF,3.048,1.114485638,147.8,21.9,2,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,63.13833,3,3.323106373
China,CN-AMN,5113,2005,7,24.75,101.25,2007,ENF,3.424,1.230809458,201.9,20.6,2.9,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,63.13833,3,3.070999258
China,CN-AMN,5113,2005,8,24.75,101.25,2007,ENF,2.867,1.053266187,156,20,1.2,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,63.13833,3,2.961183442
China,CN-AMN,5113,2005,9,24.75,101.25,2007,ENF,2.686,0.988053098,95.4,19,2.6,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,63.13833,3,2.786813978
China,CN-AMN,5113,2005,10,24.75,101.25,2007,ENF,2.371,0.863311807,44.1,16.7,1.7,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,63.13833,3,2.423740481
China,CN-AMN,5113,2005,11,24.75,101.25,2007,ENF,1.4,0.336472237,14.8,12.9,2.799,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,63.13833,3,1.924545816
China,CN-AMN,5113,2005,12,24.75,101.25,2007,ENF,1.038,0.037295785,20.6,9.9,2.1,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,63.13833,3,1.604191674
China,CN-AMN,5113,2006,1,24.75,101.25,2007,ENF,0.833,-0.182721637,0.1,10.4,1.6,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,63.13833,3,1.653616984
China,CN-AMN,5113,2006,2,24.75,101.25,2007,ENF,1.967,0.676509539,4.7,13.1,1.6,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,63.13833,3,1.948048301
China,CN-AMN,5113,2006,4,24.75,101.25,2007,ENF,3.175,1.155307632,41.4,18.7,1.6,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,63.13833,3,2.736533573
China,CN-AMN,5113,2006,5,24.75,101.25,2007,ENF,3.394,1.222009167,116.5,18.5,1,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,63.13833,3,2.703518303
China,CN-AMN,5113,2006,7,24.75,101.25,2007,ENF,4.109,1.41317969,229.4,20.9,2.9,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,63.13833,3,3.127425055
China,CN-AMN,5113,2006,8,24.75,101.25,2007,ENF,3.59,1.278152203,137.8,20.2,1.2,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,63.13833,3,2.997345309
China,CN-AMN,5113,2006,9,24.75,101.25,2007,ENF,3.093,1.129141494,69.2,18.3,2.6,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,63.13833,3,2.670901351
China,CN-AMN,5113,2006,10,24.75,101.25,2007,ENF,1.967,0.676509539,140.5,16.6,1.7,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,63.13833,3,2.409075346
China,CN-AMN,5113,2006,12,24.75,101.25,2007,ENF,1.143,0.133656385,19.2,9,2.1,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,63.13833,3,1.518919155
China,CN-AMN,5113,2007,1,24.75,101.25,2007,ENF,0.913,-0.091019398,22.4,9,1.6,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,63.13833,3,1.518919155
China,CN-AMN,5113,2007,3,24.75,101.25,2007,ENF,1.303,0.264669298,0,16.4,1.6,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,63.13833,3,2.380010739
China,CN-AYH,20062,2001,12,36.75,114.25,189,CRO,0.057,-2.864704011,6,-1,0.1,1.2,82,8,1.1,18.1,19.8,56.7,23.6,0.08,5.9,8.14383,3,0.578771225
China,CN-AYH,20062,2002,1,36.75,114.25,189,CRO,0.302,-1.197328262,1.9,1.7,0.1,1.2,82,8,1.1,18.1,19.8,56.7,23.6,0.08,5.9,8.14383,3,0.685070861
China,CN-AYH,20062,2002,3,36.75,114.25,189,CRO,0.281,-1.26940061,7.4,10.8,0.1,1.2,82,8,1.1,18.1,19.8,56.7,23.6,0.08,5.9,8.14383,3,1.209324573
China,CN-AYH,20062,2002,4,36.75,114.25,189,CRO,0.97,-0.030459207,22.4,14.6,0.2,1.2,82,8,1.1,18.1,19.8,56.7,23.6,0.08,5.9,8.14383,3,1.533222915
China,CN-AYH,20062,2002,5,36.75,114.25,189,CRO,0.27,-1.30933332,62.7,20.8,0.2,1.2,82,8,1.1,18.1,19.8,56.7,23.6,0.08,5.9,8.14383,3,2.25818637
China,CN-AYH,20062,2002,6,36.75,114.25,189,CRO,0.533,-0.629233855,90.1,25.5,0.2,1.2,82,8,1.1,18.1,19.8,56.7,23.6,0.08,5.9,8.14383,3,3.02852893
China,CN-AYH,20062,2002,7,36.75,114.25,189,CRO,0.902,-0.103140759,109.2,27.7,0.5,1.2,82,8,1.1,18.1,19.8,56.7,23.6,0.08,5.9,8.14383,3,3.474557039
China,CN-AYH,20062,2002,8,36.75,114.25,189,CRO,0.965,-0.035627178,44.8,26.3,1.3,1.2,82,8,1.1,18.1,19.8,56.7,23.6,0.08,5.9,8.14383,3,3.183677579
China,CN-AYH,20062,2002,9,36.75,114.25,189,CRO,0.449,-0.800732391,43,20.7,1.1,1.2,82,8,1.1,18.1,19.8,56.7,23.6,0.08,5.9,8.14383,3,2.244127939
China,CN-BLS,20064,2008,1,42.75,125.25,354,MF,0.162,-1.820158944,1.4,-18.3,0.1,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,9.03819,4,0.121328747
China,CN-BLS,20064,2008,2,42.75,125.25,354,MF,0.208,-1.570217199,0,-12.2,0.1,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,9.03819,4,0.204345008
China,CN-BLS,20064,2008,3,42.75,125.25,354,MF,0.548,-0.601479992,30.1,3.9,0.1,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,9.03819,4,0.808932744
China,CN-BLS,20064,2008,4,42.75,125.25,354,MF,1.213,0.19309663,47.1,10.9,0.2,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,9.03819,4,1.471350226
China,CN-BLS,20064,2008,5,42.75,125.25,354,MF,1.382,0.323531725,114.4,12.6,0.4,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,9.03819,4,1.701418815
China,CN-BLS,20064,2008,6,42.75,125.25,354,MF,2.118,0.750472247,138.4,20.6,0.8,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,9.03819,4,3.370774365
China,CN-BLS,20064,2008,7,42.75,125.25,354,MF,2.698,0.992510758,273.4,23.5,1.399,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,9.03819,4,4.31879531
China,CN-BLS,20064,2008,8,42.75,125.25,354,MF,2.5,0.916290732,114.8,22.3,1.399,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,9.03819,4,3.897847587
China,CN-BLS,20064,2008,9,42.75,125.25,354,MF,1.623,0.484276289,54.3,14.6,0.8,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,9.03819,4,2.018556193
China,CN-BLS,20064,2008,10,42.75,125.25,354,MF,1.099,0.094400675,36.7,8.6,0.2,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,9.03819,4,1.208793192
China,CN-BLS,20064,2008,11,42.75,125.25,354,MF,0.42,-0.867500568,9,-3.6,0.1,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,9.03819,4,0.426139083
China,CN-BLS,20064,2008,12,42.75,125.25,354,MF,0.236,-1.443923474,10.7,-14.1,0,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,9.03819,4,0.173718432
China,CN-BTM,20003,2005,1,33.25,111.75,256,EBF,0.631,-0.460449416,11.4,0.5,0.1,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,27.7579,3,0.611810919
China,CN-BTM,20003,2005,2,33.25,111.75,256,EBF,1.465,0.381855242,21.3,1.2,0.2,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,27.7579,3,0.643125754
China,CN-BTM,20003,2005,3,33.25,111.75,256,EBF,2.086,0.735248357,34,9.2,0.5,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,27.7579,3,1.137764076
China,CN-BTM,20003,2005,4,33.25,111.75,256,EBF,2.816,1.035317438,10.8,18,0.8,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,27.7579,3,2.13100351
China,CN-BTM,20003,2005,5,33.25,111.75,256,EBF,3.395,1.222303761,94.3,21.2,1,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,27.7579,3,2.677236217
China,CN-BTM,20003,2005,6,33.25,111.75,256,EBF,4.928,1.594933226,79.9,27.2,1.3,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,27.7579,3,4.106803546
China,CN-BTM,20003,2005,7,33.25,111.75,256,EBF,5.588,1.720621441,159.5,26.9,1.6,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,27.7579,3,4.019879793
China,CN-BTM,20003,2005,8,33.25,111.75,256,EBF,4.489,1.50162996,153.1,24.2,1.399,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,27.7579,3,3.315853312
China,CN-BTM,20003,2005,9,33.25,111.75,256,EBF,3.141,1.144541221,101,21.5,1.1,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,27.7579,3,2.735127356
China,CN-BTM,20003,2005,10,33.25,111.75,256,EBF,2.323,0.842859454,27.6,15.1,0.6,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,27.7579,3,1.732896005
China,CN-BTM,20003,2005,11,33.25,111.75,256,EBF,1.523,0.420682074,51.6,11.4,0.3,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,27.7579,3,1.331021909
China,CN-BTM,20003,2005,12,33.25,111.75,256,EBF,0.804,-0.21815601,30,1.9,0.1,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,27.7579,3,0.676043403
China,CN-BTM,6090,2008,9,33.75,112.25,1817,DBF,4.365,1.473618189,67.2,12.6,1.7,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,50.1491,3,1.638029508
China,CN-BTM,6090,2008,10,33.75,112.25,1817,DBF,1.852,0.616266136,37.7,7.6,0.6,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,50.1491,3,1.135898537
China,CN-BTM,6391,2008,10,33.75,112.25,1817,DBF,2.133,0.757529439,37.7,7.6,0.6,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,50.1491,3,1.135898537
China,CN-BTM,6090,2008,11,33.75,112.25,1817,DBF,1.17,0.157003749,16,0.9,0.3,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,50.1491,3,0.821392671
China,CN-BTM,6391,2008,11,33.75,112.25,1817,DBF,1.426,0.354873322,16,0.9,0.3,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,50.1491,3,0.821392671
China,CN-BTM,6090,2009,3,33.75,112.25,1817,DBF,0.9,-0.105360516,27.7,1.2,0.4,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,50.1491,3,0.84368844
China,CN-BTM,6391,2009,3,33.75,112.25,1817,DBF,0.997,-0.003004509,27.7,1.2,0.4,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,50.1491,3,0.84368844
China,CN-BTM,6090,2009,4,33.75,112.25,1817,DBF,1.26,0.231111721,63.5,7.5,2.1,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,50.1491,3,1.399017214
China,CN-BTM,6391,2009,4,33.75,112.25,1817,DBF,1.083,0.079734968,63.5,7.5,2.1,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,50.1491,3,1.399017214
China,CN-BTM,6090,2009,5,33.75,112.25,1817,DBF,2.462,0.900974028,136,11.9,4.8,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,50.1491,3,2.467822049
China,CN-BTM,6391,2009,5,33.75,112.25,1817,DBF,2.274,0.821540395,136,11.9,4.8,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,50.1491,3,2.467822049
China,CN-BTM,6090,2009,6,33.75,112.25,1817,DBF,3.782,1.33025297,94.9,18.3,3.7,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,50.1491,3,2.763566346
China,CN-BTM,6391,2009,6,33.75,112.25,1817,DBF,3.088,1.127523632,94.9,18.3,3.7,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,50.1491,3,2.763566346
China,CN-BTM,6090,2009,7,33.75,112.25,1817,DBF,3.769,1.326809714,159.1,18.5,1.7,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,50.1491,3,2.09914475
China,CN-BTM,6090,2009,8,33.75,112.25,1817,DBF,3.206,1.165024054,166.5,16.5,2.1,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,50.1491,3,2.042409013
China,CN-BTM,6391,2009,8,33.75,112.25,1817,DBF,3.978,1.38077918,166.5,16.5,2.1,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,50.1491,3,2.042409013
China,CN-BTM,6090,2009,9,33.75,112.25,1817,DBF,2.495,0.914288729,40.5,12.7,1.7,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,50.1491,3,1.644930279
China,CN-BTM,6391,2009,9,33.75,112.25,1817,DBF,2.561,0.940397807,40.5,12.7,1.7,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,50.1491,3,1.644930279
China,CN-BTM,6090,2009,10,33.75,112.25,1817,DBF,1.392,0.330741562,19.8,9.3,0.6,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,50.1491,3,1.220050193
China,CN-BTM,6391,2009,10,33.75,112.25,1817,DBF,1.505,0.408792898,19.8,9.3,0.6,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,50.1491,3,1.220050193
China,CN-BYX,6088,2007,7,43.75,116.75,1209,GRA,1.014,0.013902905,49.1,21.7,1.399,1.4,95,10,5,27,10,80,10,0.05,8,5.84687,5,1.1301089
China,CN-BYX,6088,2007,8,43.75,116.75,1209,GRA,0.737,-0.305167387,58.3,19.5,1.1,1.4,95,10,5,27,10,80,10,0.05,8,5.84687,5,0.987271699
China,CN-BYX,6088,2007,9,43.75,116.75,1209,GRA,0.39,-0.94160854,14.6,14.4,0.699,1.4,95,10,5,27,10,80,10,0.05,8,5.84687,5,0.721767655
China,CN-BYX,6088,2007,10,43.75,116.75,1209,GRA,0.239,-1.431291727,7.6,3.8,0.3,1.4,95,10,5,27,10,80,10,0.05,8,5.84687,5,0.376399575
China,CN-BYX,6088,2007,12,43.75,116.75,1209,GRA,0.159,-1.838851077,6.9,-14.4,0,1.4,95,10,5,27,10,80,10,0.05,8,5.84687,5,0.123076643
China,CN-BYX,6088,2008,1,43.75,116.75,1209,GRA,0.001,-6.907755279,0.9,-20.3,0.1,1.4,95,10,5,27,10,80,10,0.05,8,5.84687,5,0.08566371
China,CN-BYX,6088,2008,2,43.75,116.75,1209,GRA,0.333,-1.099612789,0,-14.8,0.1,1.4,95,10,5,27,10,80,10,0.05,8,5.84687,5,0.120089738
China,CN-BYX,6088,2008,3,43.75,116.75,1209,GRA,0.257,-1.358679194,8.5,-1.5,0.1,1.4,95,10,5,27,10,80,10,0.05,8,5.84687,5,0.271815976
China,CN-BYX,6088,2008,4,43.75,116.75,1209,GRA,0.435,-0.832409248,11,7.6,0.3,1.4,95,10,5,27,10,80,10,0.05,8,5.84687,5,0.475348053
China,CN-BYX,6088,2008,5,43.75,116.75,1209,GRA,0.706,-0.348140041,28.1,9.5,0.6,1.4,95,10,5,27,10,80,10,0.05,8,5.84687,5,0.534186634
China,CN-BYX,6088,2008,6,43.75,116.75,1209,GRA,0.611,-0.49265832,94.1,17.6,1.2,1.4,95,10,5,27,10,80,10,0.05,8,5.84687,5,0.87852756
China,CN-BYX,6088,2008,7,43.75,116.75,1209,GRA,1.227,0.204572166,37.2,22,1.399,1.4,95,10,5,27,10,80,10,0.05,8,5.84687,5,1.151125316
China,CN-BYX,6088,2008,8,43.75,116.75,1209,GRA,1.175,0.161268148,82.2,18.8,1.1,1.4,95,10,5,27,10,80,10,0.05,8,5.84687,5,0.94572448
China,CN-BYX,6088,2008,9,43.75,116.75,1209,GRA,0.693,-0.36672528,14.6,12.7,0.699,1.4,95,10,5,27,10,80,10,0.05,8,5.84687,5,0.650206028
China,CN-CAC,5309,2007,6,35.75,104.25,2110,CRO,0.881,-0.126697653,147.3,15.7,0.4,1.5,87,6,3.8,14.5,16.8,72.8,10.5,0.05,7.4,4.89442,2,1.51610872
China,CN-CAC,5309,2007,7,35.75,104.25,2110,CRO,0.829,-0.187535124,62,17.8,0.5,1.5,87,6,3.8,14.5,16.8,72.8,10.5,0.05,7.4,4.89442,2,1.728565718
China,CN-CAC,5309,2007,8,35.75,104.25,2110,CRO,1.814,0.595534352,123.2,18.3,0.5,1.5,87,6,3.8,14.5,16.8,72.8,10.5,0.05,7.4,4.89442,2,1.783391699
China,CN-CAC,5309,2007,9,35.75,104.25,2110,CRO,1.244,0.218331994,73,12.2,0.4,1.5,87,6,3.8,14.5,16.8,72.8,10.5,0.05,7.4,4.89442,2,1.21844079
China,CN-CAC,5309,2007,10,35.75,104.25,2110,CRO,0.777,-0.252314929,59.2,5.9,0.2,1.5,87,6,3.8,14.5,16.8,72.8,10.5,0.05,7.4,4.89442,2,0.822124858
China,CN-CBS,5326,2003,1,42.25,128.25,1137,ENF,0.162,-1.820158944,13,-15.8,0.5,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,13.91748,4,0.276760436
China,CN-CBS,5326,2003,2,42.25,128.25,1137,ENF,0.238,-1.435484605,5.9,-10.1,0.5,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,13.91748,4,0.391147716
China,CN-CBS,5326,2003,3,42.25,128.25,1137,ENF,0.613,-0.489390343,19.5,-5.3,0.5,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,13.91748,4,0.523426845
China,CN-CBS,5326,2003,4,42.25,128.25,1137,ENF,1.238,0.213497174,75.4,4.2,0.6,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,13.91748,4,0.931645408
China,CN-CBS,5326,2003,5,42.25,128.25,1137,ENF,2.686,0.988053098,38.8,11,2.6,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,13.91748,4,1.407604045
China,CN-CBS,5326,2003,6,42.25,128.25,1137,ENF,3.585,1.276758474,73.6,15.5,5.599,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,13.91748,4,1.849645502
China,CN-CBS,5326,2003,7,42.25,128.25,1137,ENF,3.362,1.212536035,199.2,17,4.3,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,13.91748,4,2.025930295
China,CN-CBS,5326,2003,8,42.25,128.25,1137,ENF,3.763,1.325216512,72.5,16.3,3.9,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,13.91748,4,1.941665287
China,CN-CBS,5326,2003,9,42.25,128.25,1137,ENF,1.767,0.569283193,86.1,12,1.2,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,13.91748,4,1.495677079
China,CN-CBS,5326,2003,10,42.25,128.25,1137,ENF,0.97,-0.030459207,51,3.5,0.3,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,13.91748,4,0.892895256
China,CN-CBS,5326,2003,11,42.25,128.25,1137,ENF,0.721,-0.327116142,47.5,-4.3,0.4,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,13.91748,4,0.556177384
China,CN-CBS,5326,2003,12,42.25,128.25,1137,ENF,0.423,-0.8603831,12.8,-11.9,0.5,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,13.91748,4,0.350669182
China,CN-CBS,5326,2004,1,42.25,128.25,1137,ENF,0.175,-1.742969305,9.5,-14.3,0.5,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,13.91748,4,0.303137737
China,CN-CBS,5326,2004,2,42.25,128.25,1137,ENF,0.201,-1.604450371,43.1,-10.1,0.5,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,13.91748,4,0.391147716
China,CN-CBS,5326,2004,3,42.25,128.25,1137,ENF,0.351,-1.046969056,44.7,-6.3,0.5,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,13.91748,4,0.492604824
China,CN-CBS,5326,2004,4,42.25,128.25,1137,ENF,1.026,0.025667747,47.8,4.1,0.6,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,13.91748,4,0.926008375
China,CN-CBS,5326,2004,5,42.25,128.25,1137,ENF,1.626,0.486123011,90.7,9.9,2.6,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,13.91748,4,1.316701835
China,CN-CBS,5326,2004,6,42.25,128.25,1137,ENF,2.55,0.936093359,71.3,16.7,5.599,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,13.91748,4,1.989377946
China,CN-CBS,5326,2004,7,42.25,128.25,1137,ENF,3.025,1.106911091,234.2,17.7,4.3,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,13.91748,4,2.113852263
China,CN-CBS,5326,2004,8,42.25,128.25,1137,ENF,3.351,1.209258809,49.9,17,3.9,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,13.91748,4,2.025930295
China,CN-CBS,5326,2004,9,42.25,128.25,1137,ENF,2.154,0.767326579,74.5,12,1.2,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,13.91748,4,1.495677079
China,CN-CBS,5326,2004,10,42.25,128.25,1137,ENF,0.733,-0.310609577,12.6,4.3,0.3,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,13.91748,4,0.937316756
China,CN-CBS,5326,2004,11,42.25,128.25,1137,ENF,0.709,-0.343899752,43,-2.5,0.4,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,13.91748,4,0.620378192
China,CN-CBS,5326,2004,12,42.25,128.25,1137,ENF,0.261,-1.343234872,31.6,-12.8,0.5,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,13.91748,4,0.332028988
China,CN-CBS,5326,2005,1,42.25,128.25,1137,ENF,0.187,-1.676646662,9.5,-15.7,0.5,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,13.91748,4,0.278445202
China,CN-CBS,5326,2005,2,42.25,128.25,1137,ENF,0.188,-1.671313316,43.1,-15.4,0.5,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,13.91748,4,0.283561287
China,CN-CBS,5326,2005,3,42.25,128.25,1137,ENF,0.389,-0.944175935,44.7,-7.9,0.5,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,13.91748,4,0.447019974
China,CN-CBS,5326,2005,4,42.25,128.25,1137,ENF,0.789,-0.236988958,47.8,4,0.6,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,13.91748,4,0.92040545
China,CN-CBS,5326,2005,5,42.25,128.25,1137,ENF,1.289,0.253866724,90.7,8.1,2.6,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,13.91748,4,1.180440885
China,CN-CBS,5326,2005,6,42.25,128.25,1137,ENF,2.887,1.060217901,71.3,15.3,5.599,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,13.91748,4,1.82733021
China,CN-CBS,5326,2005,7,42.25,128.25,1137,ENF,3.687,1.304813119,234.2,18.4,4.3,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,13.91748,4,2.205589897
China,CN-CBS,5326,2005,8,42.25,128.25,1137,ENF,4.062,1.401675463,49.9,17,3.9,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,13.91748,4,2.025930295
China,CN-CBS,5326,2005,9,42.25,128.25,1137,ENF,2.017,0.701611259,74.5,12,1.2,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,13.91748,4,1.495677079
China,CN-CBS,5326,2005,10,42.25,128.25,1137,ENF,1.17,0.157003749,12.6,4.2,0.3,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,13.91748,4,0.931645408
China,CN-CBS,5326,2005,11,42.25,128.25,1137,ENF,0.496,-0.701179352,43,-3.9,0.4,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,13.91748,4,0.569844365
China,CN-CBS,5326,2005,12,42.25,128.25,1137,ENF,0.298,-1.210661792,31.6,-16.7,0.5,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,13.91748,4,0.26204894
