Country,Measure_Year,Measure_Month,Latitude,Longitude,Elevation,IGBP_FromPaper,IGBP_group,Rs_Norm,lnRs,LogRs,Pm,Tm,Tm2,LAI,BD,BS,C/N,CaCO3,CEC,Clay%,Sand%,Silt%,N,PH,GLC2000,GSOC
China,2006,5,28.25,113.25,45,ENF,ENF,2.819,1.036382212,0.450095076,149.3,23.2,538.24,2,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,75.97385,3
China,2006,6,28.25,113.25,45,ENF,ENF,4.053,1.399457348,0.607776604,216.7,26.9,723.61,2.299,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,75.97385,3
China,2006,7,28.25,113.25,45,ENF,ENF,4.386,1.47841765,0.642068627,132.6,30,900,1.8,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,75.97385,3
China,2006,8,28.25,113.25,45,ENF,ENF,4.119,1.415610415,0.614791792,134,29.9,894.01,2.2,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,75.97385,3
China,2006,9,28.25,113.25,45,ENF,ENF,2.788,1.025324493,0.445292769,16.3,24.2,585.64,2.299,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,75.97385,3
China,2006,10,28.25,113.25,45,ENF,ENF,2.068,0.726581957,0.315550534,56.2,21.4,457.96,0.9,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,75.97385,3
China,2006,11,28.25,113.25,45,ENF,ENF,1.092,0.088010877,0.038222638,64.4,14.2,201.64,0.3,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,75.97385,3
China,2006,12,28.25,113.25,45,ENF,ENF,0.721,-0.327116142,-0.142064735,12.7,7.2,51.84,0.3,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,75.97385,3
China,2006,2,31.25,105.25,402,ENF,ENF,0.715,-0.335472736,-0.145693958,33.8,7.2,51.84,0.6,0.7,68,9,0.5,18.9,38.4,40.1,21.5,0.09,5.8,5,5
China,2006,1,31.25,105.25,402,ENF,ENF,0.777,-0.252314929,-0.109578981,10.2,5.7,32.49,0.5,0.7,68,9,0.5,18.9,38.4,40.1,21.5,0.09,5.8,5,5
China,2006,7,31.25,105.25,402,ENF,ENF,2.799,1.029262211,0.447002898,154.6,28.3,800.89,1.899,0.7,68,9,0.5,18.9,38.4,40.1,21.5,0.09,5.8,5,5
China,2006,6,31.25,105.25,402,ENF,ENF,3.276,1.186623166,0.515343893,112.9,24.8,615.04,1.3,0.7,68,9,0.5,18.9,38.4,40.1,21.5,0.09,5.8,5,5
China,2006,5,31.25,105.25,402,ENF,ENF,2.747,1.010509407,0.438858659,94.3,22.3,497.29,0.699,0.7,68,9,0.5,18.9,38.4,40.1,21.5,0.09,5.8,5,5
China,2006,4,31.25,105.25,402,ENF,ENF,1.513,0.414094435,0.179838928,7,18.2,331.24,1.2,0.7,68,9,0.5,18.9,38.4,40.1,21.5,0.09,5.8,5,5
China,2006,3,31.25,105.25,402,ENF,ENF,0.953,-0.048140375,-0.020907099,39.4,12.6,158.76,1,0.7,68,9,0.5,18.9,38.4,40.1,21.5,0.09,5.8,5,5
China,2006,1,26.75,115.25,388,ENF,ENF,0.791,-0.234457311,-0.101823517,38.9,6.7,44.89,1.6,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,81.0947,4
China,2006,2,26.75,115.25,388,ENF,ENF,0.875,-0.133531393,-0.057991947,123.9,7.3,53.29,1.2,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,81.0947,4
China,2006,3,26.75,115.25,388,ENF,ENF,1.208,0.1889661,0.082066934,196.9,11.9,141.61,2,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,81.0947,4
China,2006,4,26.75,115.25,388,ENF,ENF,1.874,0.628075184,0.272769587,233,19,361,3.2,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,81.0947,4
China,2006,5,26.75,115.25,388,ENF,ENF,2.706,0.99547153,0.432327792,274,21.9,479.61,3.7,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,81.0947,4
China,2006,6,26.75,115.25,388,ENF,ENF,3.429,1.232268673,0.535167485,240.5,25.3,640.09,1.6,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,81.0947,4
China,2006,7,26.75,115.25,388,ENF,ENF,3.596,1.279822117,0.555819683,173.7,28.8,829.44,2.6,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,81.0947,4
China,2006,8,26.75,115.25,388,ENF,ENF,3.041,1.112186409,0.48301642,131.1,28.2,795.24,2,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,81.0947,4
China,2006,9,26.75,115.25,388,ENF,ENF,1.984,0.685115009,0.297541668,51.7,23.1,533.61,5.099,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,81.0947,4
China,2006,10,26.75,115.25,388,ENF,ENF,1.43,0.357674444,0.155336037,36.9,21.3,453.69,2.6,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,81.0947,4
China,2006,11,26.75,115.25,388,ENF,ENF,1.236,0.211880359,0.092018471,160.1,14.3,204.49,2.1,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,81.0947,4
China,2006,12,26.75,115.25,388,ENF,ENF,0.764,-0.26918749,-0.116906641,28.1,7.3,53.29,1.6,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,81.0947,4
China,2006,6,23.25,113.75,16,ENF,ENF,3.48,1.247032294,0.541579244,344.8,27.9,778.41,1.6,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,58.28963,4
China,2006,7,23.25,113.75,16,ENF,ENF,2.885,1.0595249,0.460145817,300.2,29.8,888.04,0.9,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,58.28963,4
China,2006,8,23.25,113.75,16,ENF,ENF,2.786,1.024606875,0.444981112,240.6,29.4,864.36,1.3,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,58.28963,4
China,2006,9,23.25,113.75,16,ENF,ENF,3.186,1.158766211,0.503245771,158.1,26.9,723.61,1.7,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,58.28963,4
China,2006,10,23.25,113.75,16,ENF,ENF,2.615,0.961264098,0.417471693,54.8,26.3,691.69,1.399,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,58.28963,4
China,2006,11,23.25,113.75,16,ENF,ENF,2.12,0.751416089,0.326335861,105.2,21.8,475.24,1.2,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,58.28963,4
China,2006,12,23.25,113.75,16,ENF,ENF,1.847,0.613562701,0.266466895,35.6,16.1,259.21,1,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,58.28963,4
China,2006,6,42.75,117.25,1372,ENF,ENF,2.921,1.071926023,0.465531557,86.1,15.7,246.49,0.9,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,5.36586,4
China,2006,7,42.75,117.25,1372,ENF,ENF,4.616,1.529528529,0.6642658,80.6,18.4,338.56,1.1,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,5.36586,4
China,2006,8,42.75,117.25,1372,ENF,ENF,4.215,1.438649591,0.624797579,60.9,18.9,357.21,1,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,5.36586,4
China,2006,9,42.75,117.25,1372,ENF,ENF,2.923,1.072610486,0.465828815,32.2,11.4,129.96,0.5,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,5.36586,4
China,2006,10,42.75,117.25,1372,ENF,ENF,0.828,-0.188742125,-0.081969663,21.3,6.3,39.69,0.3,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,5.36586,4
China,2006,11,42.75,117.25,1372,ENF,ENF,0.207,-1.575036486,-0.684029655,0.2,-6,36,0.2,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,5.36586,4
China,2006,12,42.75,117.25,1372,ENF,ENF,0.25,-1.386294361,-0.602059991,4.1,-13.6,184.96,0.1,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,5.36586,4
China,2006,1,26.75,115.25,388,ENF,ENF,0.66,-0.415515444,-0.180456064,38.9,6.7,44.89,1.6,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,81.0947,4
China,2006,2,26.75,115.25,388,ENF,ENF,0.793,-0.231932057,-0.100726813,123.9,7.3,53.29,1.2,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,81.0947,4
China,2006,3,26.75,115.25,388,ENF,ENF,1.24,0.21511138,0.093421685,196.9,11.9,141.61,2,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,81.0947,4
China,2006,4,26.75,115.25,388,ENF,ENF,2.604,0.957048724,0.41564098,233,19,361,3.2,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,81.0947,4
China,2006,5,26.75,115.25,388,ENF,ENF,2.827,1.039216079,0.451325808,274,21.9,479.61,3.7,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,81.0947,4
China,2006,6,26.75,115.25,388,ENF,ENF,3.677,1.302097202,0.56549363,240.5,25.3,640.09,1.6,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,81.0947,4
China,2006,7,26.75,115.25,388,ENF,ENF,3.787,1.331574149,0.578295305,173.7,28.8,829.44,2.6,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,81.0947,4
China,2006,8,26.75,115.25,388,ENF,ENF,2.823,1.037800149,0.450710878,131.1,28.2,795.24,2,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,81.0947,4
China,2006,9,26.75,115.25,388,ENF,ENF,1.95,0.667829373,0.290034611,51.7,23.1,533.61,5.099,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,81.0947,4
China,2006,10,26.75,115.25,388,ENF,ENF,1.323,0.279901885,0.121559844,36.9,21.3,453.69,2.6,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,81.0947,4
China,2006,11,26.75,115.25,388,ENF,ENF,1.523,0.420682074,0.182699903,160.1,14.3,204.49,2.1,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,81.0947,4
China,2006,12,26.75,115.25,388,ENF,ENF,0.716,-0.334075112,-0.145086978,28.1,7.3,53.29,1.6,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,81.0947,4
China,2006,1,26.75,115.25,388,ENF,ENF,0.791,-0.234457311,-0.101823517,38.9,6.7,44.89,1.6,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,81.0947,4
China,2006,2,26.75,115.25,388,ENF,ENF,1.002,0.001998003,0.000867722,123.9,7.3,53.29,1.2,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,81.0947,4
China,2006,3,26.75,115.25,388,ENF,ENF,1.319,0.276873874,0.120244796,196.9,11.9,141.61,2,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,81.0947,4
China,2006,4,26.75,115.25,388,ENF,ENF,2.34,0.850150929,0.369215857,233,19,361,3.2,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,81.0947,4
China,2006,5,26.75,115.25,388,ENF,ENF,2.938,1.077729078,0.468051791,274,21.9,479.61,3.7,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,81.0947,4
China,2006,6,26.75,115.25,388,ENF,ENF,3.325,1.201469674,0.52179165,240.5,25.3,640.09,1.6,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,81.0947,4
China,2006,7,26.75,115.25,388,ENF,ENF,3.853,1.348852066,0.585799009,173.7,28.8,829.44,2.6,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,81.0947,4
China,2006,8,26.75,115.25,388,ENF,ENF,3.291,1.19119147,0.517327882,131.1,28.2,795.24,2,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,81.0947,4
China,2006,9,26.75,115.25,388,ENF,ENF,2.378,0.866259798,0.37621185,51.7,23.1,533.61,5.099,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,81.0947,4
China,2006,10,26.75,115.25,388,ENF,ENF,1.57,0.451075619,0.195899652,36.9,21.3,453.69,2.6,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,81.0947,4
China,2006,11,26.75,115.25,388,ENF,ENF,1.22,0.198850859,0.086359831,160.1,14.3,204.49,2.1,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,81.0947,4
China,2006,12,26.75,115.25,388,ENF,ENF,0.834,-0.181521877,-0.078833949,28.1,7.3,53.29,1.6,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,81.0947,4
China,2006,3,27.75,114.75,66,ENF,ENF,3.191,1.160334347,0.503926804,155.3,12.7,161.29,1.7,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,68.1733,4
China,2006,3,27.75,114.75,66,ENF,ENF,2.699,0.992881334,0.431202885,155.3,12.7,161.29,1.7,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,68.1733,4
China,2006,4,27.75,114.75,66,ENF,ENF,2.808,1.032472486,0.448397103,305.6,19.6,384.16,2.9,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,68.1733,4
China,2006,4,27.75,114.75,66,ENF,ENF,3.279,1.187538498,0.515741417,305.6,19.6,384.16,2.9,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,68.1733,4
China,2006,5,27.75,114.75,66,ENF,ENF,3.442,1.236052698,0.536810866,214.5,23,529,3.299,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,68.1733,4
China,2006,5,27.75,114.75,66,ENF,ENF,3.618,1.285921387,0.558468563,214.5,23,529,3.299,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,68.1733,4
China,2006,6,27.75,114.75,66,ENF,ENF,3.497,1.251905458,0.543695632,354.5,26,676,2.9,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,68.1733,4
China,2006,6,27.75,114.75,66,ENF,ENF,4.21,1.437462648,0.624282096,354.5,26,676,2.9,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,68.1733,4
China,2006,7,27.75,114.75,66,ENF,ENF,3.879,1.355577388,0.58871978,272,29.5,870.25,3,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,68.1733,4
China,2006,7,27.75,114.75,66,ENF,ENF,4.571,1.519731999,0.660011221,272,29.5,870.25,3,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,68.1733,4
China,2006,8,27.75,114.75,66,ENF,ENF,4.448,1.492454557,0.648164779,110,29.1,846.81,3.9,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,68.1733,4
China,2006,8,27.75,114.75,66,ENF,ENF,3.88,1.355835154,0.588831726,110,29.1,846.81,3.9,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,68.1733,4
China,2006,9,27.75,114.75,66,ENF,ENF,3.967,1.378010142,0.5984622,50.2,23.7,561.69,3.2,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,68.1733,4
China,2006,9,27.75,114.75,66,ENF,ENF,3.604,1.28204434,0.556784782,50.2,23.7,561.69,3.2,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,68.1733,4
China,2006,10,27.75,114.75,66,ENF,ENF,3.136,1.142948102,0.496376054,56,21.6,466.56,3.1,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,68.1733,4
China,2006,10,27.75,114.75,66,ENF,ENF,2.912,1.06884013,0.464191371,56,21.6,466.56,3.1,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,68.1733,4
China,2006,11,27.75,114.75,66,ENF,ENF,1.956,0.670901572,0.29136885,94.7,14.5,210.25,2.6,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,68.1733,4
China,2006,12,27.75,114.75,66,ENF,ENF,1.322,0.279145741,0.121231455,18.2,7.6,57.76,1.3,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,68.1733,4
China,2006,1,23.25,112.25,290,ENF,ENF,0.927,-0.075801713,-0.032920266,7,13.9,193.21,4,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,86.53149,2
China,2006,2,23.25,112.25,290,ENF,ENF,0.918,-0.085557888,-0.037157319,96.8,15.4,237.16,2.5,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,86.53149,2
China,2006,3,23.25,112.25,290,ENF,ENF,1.349,0.299363577,0.13001195,115.2,16.4,268.96,4.3,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,86.53149,2
China,2006,4,23.25,112.25,290,ENF,ENF,2.183,0.780700078,0.339053736,66,22.2,492.84,2.6,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,86.53149,2
China,2006,5,23.25,112.25,290,ENF,ENF,2.547,0.934916196,0.406028945,372.7,24,576,3.6,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,86.53149,2
China,2006,6,23.25,112.25,290,ENF,ENF,2.349,0.853989706,0.370883017,375.7,26.3,691.69,3.6,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,86.53149,2
China,2006,7,23.25,112.25,290,ENF,ENF,2.375,0.864997437,0.375663614,309.5,27.8,772.84,2.7,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,86.53149,2
China,2006,8,23.25,112.25,290,ENF,ENF,2.778,1.021731244,0.443732241,239.7,27.5,756.25,1.8,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,86.53149,2
China,2006,9,23.25,112.25,290,ENF,ENF,2.431,0.888302695,0.385784959,112.4,25.4,645.16,4.3,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,86.53149,2
China,2006,3,27.75,114.75,66,ENF,ENF,3.049,1.114813668,0.484157424,155.3,12.7,161.29,1.7,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,68.1733,4
China,2006,4,27.75,114.75,66,ENF,ENF,2.769,1.018486244,0.442322956,305.6,19.6,384.16,2.9,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,68.1733,4
China,2006,5,27.75,114.75,66,ENF,ENF,2.876,1.05640044,0.458788882,214.5,23,529,3.299,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,68.1733,4
China,2006,6,27.75,114.75,66,ENF,ENF,3.7,1.30833282,0.568201724,354.5,26,676,2.9,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,68.1733,4
China,2006,7,27.75,114.75,66,ENF,ENF,3.871,1.353512872,0.587823171,272,29.5,870.25,3,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,68.1733,4
China,2006,8,27.75,114.75,66,ENF,ENF,4.24,1.444563269,0.627365857,110,29.1,846.81,3.9,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,68.1733,4
China,2006,9,27.75,114.75,66,ENF,ENF,3.676,1.301825204,0.565375503,50.2,23.7,561.69,3.2,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,68.1733,4
China,2006,10,27.75,114.75,66,ENF,ENF,3.031,1.108892598,0.481585936,56,21.6,466.56,3.1,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,68.1733,4
China,2006,11,27.75,114.75,66,ENF,ENF,1.945,0.665261977,0.288919606,94.7,14.5,210.25,2.6,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,68.1733,4
China,2006,12,27.75,114.75,66,ENF,ENF,1.222,0.200488861,0.087071206,18.2,7.6,57.76,1.3,1.6,41,11,0,5.4,9.2,82.3,8.6,0.02,5.1,68.1733,4
China,2006,1,23.25,112.25,290,ENF,ENF,0.635,-0.45413028,-0.197226275,7,13.9,193.21,4,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,86.53149,2
China,2006,1,23.25,112.75,5,ENF,ENF,0.538,-0.619896719,-0.269217724,8,14.6,213.16,0.4,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,27.25832,7
China,2006,2,23.25,112.25,290,ENF,ENF,0.607,-0.499226488,-0.216811309,96.8,15.4,237.16,2.5,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,86.53149,2
China,2006,3,23.25,112.25,290,ENF,ENF,1.149,0.138891999,0.060320029,115.2,16.4,268.96,4.3,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,86.53149,2
China,2006,3,23.25,112.75,5,ENF,ENF,1.056,0.054488185,0.023663918,121,17,289,0.4,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,27.25832,7
China,2006,4,23.25,112.25,290,ENF,ENF,1.988,0.687129108,0.29841638,66,22.2,492.84,2.6,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,86.53149,2
China,2006,5,23.25,112.25,290,ENF,ENF,2.189,0.783444819,0.340245762,372.7,24,576,3.6,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,86.53149,2
China,2006,5,23.25,112.75,5,ENF,ENF,2.112,0.747635366,0.324693914,436.5,25.2,635.04,1.399,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,27.25832,7
China,2006,6,23.25,112.25,290,ENF,ENF,1.962,0.673964361,0.292699003,375.7,26.3,691.69,3.6,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,86.53149,2
China,2006,6,23.25,112.75,5,ENF,ENF,2.392,0.872129836,0.378761175,341.3,27.6,761.76,1.2,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,27.25832,7
China,2006,7,23.25,112.25,290,ENF,ENF,2.403,0.876717957,0.380753771,309.5,27.8,772.84,2.7,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,86.53149,2
China,2006,7,23.25,112.75,5,ENF,ENF,1.71,0.536493371,0.23299611,308.9,29.2,852.64,1,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,27.25832,7
China,2006,8,23.25,112.25,290,ENF,ENF,2.347,0.853137917,0.37051309,239.7,27.5,756.25,1.8,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,86.53149,2
China,2006,8,23.25,112.75,5,ENF,ENF,2.428,0.887067873,0.385248682,237.1,28.9,835.21,1.6,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,27.25832,7
China,2006,9,23.25,112.25,290,ENF,ENF,2.333,0.847154993,0.367914739,112.4,25.4,645.16,4.3,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,86.53149,2
China,2006,1,24.75,121.25,593,ENF,ENF,0.294,-1.224175512,-0.53165267,59.7,11.3,127.69,2.299,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,95.92321,3
China,2006,2,24.75,121.25,593,ENF,ENF,0.215,-1.537117251,-0.66756154,58.2,13.1,171.61,2,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,95.92321,3
China,2006,3,24.75,121.25,593,ENF,ENF,0.353,-1.041287222,-0.452225295,255.6,12.7,161.29,3.4,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,95.92321,3
China,2006,4,24.75,121.25,593,ENF,ENF,0.568,-0.56563386,-0.245651664,277.9,17.6,309.76,3.2,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,95.92321,3
China,2006,5,24.75,121.25,593,ENF,ENF,0.527,-0.64055473,-0.278189385,354.8,20.1,404.01,2.5,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,95.92321,3
China,2006,6,24.75,121.25,593,ENF,ENF,0.642,-0.443166975,-0.192464972,450.8,21.8,475.24,4.9,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,95.92321,3
China,2006,7,24.75,121.25,593,ENF,ENF,0.88,-0.127833372,-0.055517328,272,23.6,556.96,2.799,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,95.92321,3
China,2006,8,24.75,121.25,593,ENF,ENF,1.244,0.218331994,0.09482038,241.8,23,529,4.2,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,95.92321,3
China,2006,9,24.75,121.25,593,ENF,ENF,0.314,-1.158362293,-0.503070352,290.3,20.4,416.16,3,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,95.92321,3
China,2006,10,24.75,121.25,593,ENF,ENF,0.425,-0.85566611,-0.37161107,45.6,18.9,357.21,1.399,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,95.92321,3
China,2006,11,24.75,121.25,593,ENF,ENF,0.467,-0.761426021,-0.330683119,120.7,16.7,278.89,2.799,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,95.92321,3
China,2006,12,24.75,121.25,593,ENF,ENF,0.407,-0.898942094,-0.390405591,83.1,14,196,3.9,1.5,90,8,0.5,8,24.9,58.9,16.2,0.02,7.2,95.92321,3
China,2006,1,24.75,101.25,2007,ENF,ENF,0.833,-0.182721637,-0.079354999,0.1,10.4,108.16,1.6,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,63.13833,3
China,2006,2,24.75,101.25,2007,ENF,ENF,1.967,0.676509539,0.29380436,4.7,13.1,171.61,1.6,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,63.13833,3
China,2006,4,24.75,101.25,2007,ENF,ENF,3.175,1.155307632,0.50174373,41.4,18.7,349.69,1.6,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,63.13833,3
China,2006,5,24.75,101.25,2007,ENF,ENF,3.394,1.222009167,0.530711838,116.5,18.5,342.25,1,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,63.13833,3
China,2006,7,24.75,101.25,2007,ENF,ENF,4.109,1.41317969,0.613736141,229.4,20.9,436.81,2.9,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,63.13833,3
China,2006,8,24.75,101.25,2007,ENF,ENF,3.59,1.278152203,0.555094449,137.8,20.2,408.04,1.2,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,63.13833,3
China,2006,9,24.75,101.25,2007,ENF,ENF,3.093,1.129141494,0.49037992,69.2,18.3,334.89,2.6,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,63.13833,3
China,2006,10,24.75,101.25,2007,ENF,ENF,1.967,0.676509539,0.29380436,140.5,16.6,275.56,1.7,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,63.13833,3
China,2006,12,24.75,101.25,2007,ENF,ENF,1.143,0.133656385,0.05804623,19.2,9,81,2.1,1.4,34,14,0,6.9,23.9,61.7,14.4,0.06,5.3,63.13833,3
China,2006,1,26.75,109.75,421,ENF,ENF,0.241,-1.422958345,-0.617982957,34.4,5.2,27.04,1.6,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,74.48042,5
China,2006,2,26.75,109.75,421,ENF,ENF,0.523,-0.648173815,-0.281498311,109.9,5.9,34.81,1.5,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,74.48042,5
China,2006,3,26.75,109.75,421,ENF,ENF,0.768,-0.263965546,-0.11463878,81,11.9,141.61,2.1,1.5,85,11,0.8,18.7,36.8,42.8,20.4,0.07,6.8,74.48042,5
